1,1,0.00,320.34,116.89,584.00,0.8308,-1,-1,-1
1,2,251.98,455.82,103.74,250.09,0.6736,-1,-1,-1
1,3,1290.69,462.04,69.20,193.93,0.6627,-1,-1,-1
1,4,116.30,510.00,86.83,238.18,0.6447,-1,-1,-1
1,5,1254.67,539.96,58.78,116.79,0.5918,-1,-1,-1
1,6,1692.92,391.45,113.99,337.68,0.5304,-1,-1,-1
2,1,0.00,305.08,122.71,598.73,0.8572,-1,-1,-1
2,2,263.62,457.59,93.34,246.63,0.7012,-1,-1,-1
2,3,1295.17,461.15,65.74,196.93,0.6725,-1,-1,-1
2,4,117.71,514.52,78.88,233.99,0.6457,-1,-1,-1
2,5,1256.77,537.92,55.90,119.87,0.5492,-1,-1,-1
2,6,1688.22,391.40,113.22,337.96,0.6399,-1,-1,-1
2,7,1770.09,441.90,103.29,279.28,0.5884,-1,-1,-1
2,8,1879.31,383.78,40.17,201.30,0.5422,-1,-1,-1
3,1,0.00,297.68,128.77,605.08,0.8735,-1,-1,-1
3,2,267.33,458.38,90.69,244.34,0.6868,-1,-1,-1
3,3,1295.59,461.74,64.29,195.70,0.5895,-1,-1,-1
3,4,116.40,512.03,79.47,232.63,0.6513,-1,-1,-1
3,5,1260.24,534.99,52.75,121.40,0.4850,-1,-1,-1
3,6,1685.39,389.21,135.41,341.62,0.5673,-1,-1,-1
3,7,1769.18,434.67,104.21,288.24,0.4704,-1,-1,-1
3,8,1877.91,382.29,41.55,203.61,0.5549,-1,-1,-1
4,1,0.00,275.86,134.23,628.93,0.8816,-1,-1,-1
4,2,264.00,459.36,94.96,245.09,0.7069,-1,-1,-1
4,3,1298.74,461.38,62.28,197.72,0.5955,-1,-1,-1
4,4,113.49,490.56,91.23,257.41,0.6819,-1,-1,-1
4,5,1260.62,533.07,50.68,123.61,0.4635,-1,-1,-1
4,6,1685.39,390.12,172.25,341.15,0.5709,-1,-1,-1
4,8,1878.44,379.52,41.03,206.45,0.5349,-1,-1,-1
5,1,0.00,249.64,141.43,655.12,0.8892,-1,-1,-1
5,2,261.16,459.15,97.66,248.58,0.7130,-1,-1,-1
5,3,1301.09,459.23,61.85,201.30,0.5954,-1,-1,-1
5,4,112.57,507.01,89.46,240.69,0.5777,-1,-1,-1
5,5,1267.76,529.49,40.86,130.99,0.3859,-1,-1,-1
5,6,1689.01,388.93,181.48,343.18,0.7828,-1,-1,-1
5,8,1876.93,364.82,42.54,221.80,0.5567,-1,-1,-1
6,1,0.00,242.98,155.56,661.29,0.8938,-1,-1,-1
6,2,261.44,458.50,97.42,249.11,0.7354,-1,-1,-1
6,3,1301.52,463.06,62.33,196.54,0.5311,-1,-1,-1
6,4,113.55,507.04,88.41,240.64,0.5486,-1,-1,-1
6,5,1270.84,537.51,42.37,125.43,0.4427,-1,-1,-1
6,6,1689.92,389.89,174.69,344.74,0.7150,-1,-1,-1
6,8,1876.32,362.06,43.15,223.91,0.5662,-1,-1,-1
7,1,0.00,237.49,150.79,666.51,0.8969,-1,-1,-1
7,2,268.21,456.30,90.85,249.81,0.6926,-1,-1,-1
7,3,1302.50,460.09,78.04,201.83,0.5169,-1,-1,-1
7,4,111.66,506.44,88.74,242.60,0.5697,-1,-1,-1
7,5,1276.52,538.49,36.47,123.36,0.3702,-1,-1,-1
7,6,1689.47,389.98,168.34,347.77,0.6176,-1,-1,-1
7,8,1875.20,361.73,44.28,225.74,0.5703,-1,-1,-1
8,1,0.00,232.31,157.63,671.13,0.8992,-1,-1,-1
8,2,277.69,457.63,81.06,247.82,0.6401,-1,-1,-1
8,3,1303.66,456.06,78.98,207.12,0.4814,-1,-1,-1
8,4,114.70,506.02,87.15,242.43,0.5858,-1,-1,-1
8,6,1691.64,390.62,147.15,343.10,0.6313,-1,-1,-1
8,8,1872.88,357.44,46.61,231.74,0.6076,-1,-1,-1
9,1,0.00,227.62,161.63,676.16,0.9059,-1,-1,-1
9,2,288.22,455.12,69.87,246.06,0.5871,-1,-1,-1
9,3,1308.79,461.48,77.06,195.22,0.5820,-1,-1,-1
9,4,116.27,505.81,82.81,242.01,0.6367,-1,-1,-1
9,6,1689.50,391.40,156.50,348.52,0.6553,-1,-1,-1
9,8,1870.96,360.81,48.57,230.28,0.6274,-1,-1,-1
10,1,0.00,231.13,165.84,672.32,0.9006,-1,-1,-1
10,2,290.31,458.72,70.14,241.05,0.5846,-1,-1,-1
10,3,1308.90,458.68,77.75,197.68,0.6179,-1,-1,-1
10,4,115.43,503.09,80.35,245.01,0.5475,-1,-1,-1
10,6,1686.03,392.83,156.23,350.21,0.7774,-1,-1,-1
10,8,1868.27,363.37,51.24,231.55,0.6785,-1,-1,-1
11,1,0.00,232.47,172.17,670.67,0.8945,-1,-1,-1
11,2,292.31,459.00,66.75,240.22,0.5137,-1,-1,-1
11,3,1307.21,458.38,79.82,200.68,0.5681,-1,-1,-1
11,4,116.73,504.88,78.77,242.90,0.5688,-1,-1,-1
11,6,1684.84,391.25,141.53,351.49,0.7755,-1,-1,-1
11,8,1865.74,362.76,53.75,237.06,0.6873,-1,-1,-1
12,1,0.00,230.56,179.22,674.19,0.8954,-1,-1,-1
12,2,295.82,459.35,66.65,239.04,0.5518,-1,-1,-1
12,3,1304.25,453.45,83.73,208.28,0.5336,-1,-1,-1
12,4,114.54,496.24,79.96,251.76,0.5487,-1,-1,-1
12,6,1682.70,389.21,154.48,354.60,0.7928,-1,-1,-1
12,8,1863.29,359.46,56.21,252.16,0.6651,-1,-1,-1
13,1,0.00,235.36,190.43,694.28,0.8953,-1,-1,-1
13,2,291.84,462.75,73.77,237.70,0.5592,-1,-1,-1
13,3,1303.74,456.70,84.53,205.65,0.4910,-1,-1,-1
13,4,113.59,489.60,80.64,257.60,0.6498,-1,-1,-1
